id,directorId
59159,26875
84352,132360
205596,1844
171274,104051
287495,239892
14808,1175079
34182,1032086
262551,30310
38125,6922
28778,53782
30972,92287
83519,40199
244403,100793
58760,26775
81347,6027
131631,583988
48135,89226
28019,19245
41077,21598
36132,21598
28967,14281
270403,24683
222649,12775
294959,82800
273334,69392
295315,169334
58433,13927
288281,1163129
237791,37360
140222,88077
188538,99362
186161,1503
56178,29533
77412,29810
121020,12507
33001,18907
20675,135931
43075,33618
114302,26732
147441,10146
46217,69392
60479,549035
206563,2704
39298,1091
265195,37633
17234,5328
298077,580
157305,54644
212167,83198
250657,94880
55152,82579
58700,1056732
78399,26775
143451,583988
183111,9054
183113,6452
183119,18024
90978,118343
52853,47562
72638,102601
232100,37710
49431,11431
9742,530073
17009,12227
167963,95568
57106,59919
165477,57359
143453,965309
244001,97774
203179,99325
183127,939147
202573,10146
162406,13294
162437,37360
21811,80727
162442,68761
162435,1153925
86532,120943
55538,583851
22585,1082911
203766,43553
100042,35208
233423,18863
30449,24265
128606,79872
206821,1314929
55308,5723
289575,24173
284246,43553
103528,208527
79544,220368
79475,934
258086,239637
184061,11358
261037,52871
301566,5328
38459,84425
80920,27157
256913,10968
14524,1187344
15741,83470
114750,2150
13617,2215
17893,17051
40074,961616
17808,1371187
209361,2662
15199,121256
14142,1632
14539,44866
214096,996681
22609,150856
43768,3375
288691,141744
157380,87055
128142,94208
190870,91186
285843,1390429
211411,235136
248211,1001384
139930,96486
166627,3353
268174,27916
157045,27920
266856,37447
272602,27920
182349,10219
149940,29504
13646,10146
56152,145870
66707,52218
64928,35318
282848,21598
227735,21598
158439,9904
69060,4341
100416,11966
200044,12719
232679,21598
192558,10214
193726,32013
228813,1067301
102410,5867
20789,47916
17175,93406
40925,93406
7267,57467
15149,11072
204768,105802
201759,63589
202215,122682
283726,119589
289153,1181315
15011,60966
295087,583175
13835,557372
140818,1297483
18940,21506
14866,96001
45127,73417
17780,1153613
19222,235054
17143,85561
36683,40184
15542,12415
18232,56033
263614,99325
23515,40184
10258,636
32080,46266
267806,33405
159153,1342445
72933,1169736
250833,65608
136459,1307600
48186,101767
29596,151399
98404,151399
191037,151399
17963,121760
253256,531737
254194,82714
151679,1391793
242828,21678
241868,1382441
119892,58245
110416,22071
304023,80384
252391,64600
142507,6220
155890,1162828
137769,1205467
241771,57214
54658,147695
90816,1209675
40383,35145
159121,17268
205775,17268
55317,19711
66129,222212
45368,8934
105001,18626
228445,971123
80957,4844
33838,18626
114324,46599
141868,95568
101135,86519
214081,18357
24047,143725
77348,15604
81244,18786
50291,57214
230846,582918
87235,123707
22460,175726
221240,1486390
303623,150634
148430,120970
80787,10051
251736,10051
99977,10051
61644,190341
79151,1327125
100292,224443
52444,5378
135397,88559
215032,591546
293310,1650
117678,56151
129966,1129825
198130,40
46473,1065259
21861,33008
170522,220272
78646,240798
297608,1067807
73452,608
158967,41159
250643,4677
294600,4955
41608,56742
42332,14268
294538,46644
63484,230668
45167,66039
9510,1013895
13610,100419
184992,32495
254435,264596
43212,54590
16877,1063830
227159,37583
83451,103112
139715,45670
34651,120189
29060,45030
50571,106345
17925,57301
44131,1074446
136525,571152
68340,5678
68337,26267
68242,21540
89059,39474
237796,21540
40102,32312
143092,69038
109441,50778
84742,1259
88107,9419
180607,1288729
164073,1177381
19273,2356
27996,101108
183190,1065698
35801,1065698
235679,1065698
10473,414
34652,76010
46302,3255
21791,4081
66018,548474
120785,32214
43343,117
72892,25558
94201,194586
102629,151
58058,465
140814,77101
19554,92743
37641,39014
45120,28898
33111,99511
133831,99511
63273,31853
22124,99511
161422,3485
121250,5397
116385,12737
81182,99511
121992,99511
6110,99511
96433,99511
238589,45670
171594,6159
76815,94280
71316,1313927
155130,1099836
238185,1487896
31462,1939
167935,13953
78327,586136
81110,14838
211247,92712
27446,88564
134355,29389
111750,1267491
81038,220702
146946,40610
219343,544034
38636,128594
254582,125544
163068,98194
49467,440885
25518,16828
270946,83228
238222,19707
75364,8702
267355,1168466
299618,15488
253331,55873
268386,95588
296136,3214
252178,13547
259610,1418
256917,236380
39849,69007
173912,98842
75491,204484
278086,66839
284293,108983
40192,31903
300441,55520
116149,115678
204965,2763
135714,101424
203834,52850
294254,997235
159100,1098111
302496,1289604
147778,557603
99922,557603
28526,218933
89280,4172
193411,108258
93114,57604
284995,92317
307087,143593
150338,1414182
212843,373
79218,22140
105770,22140
169860,91666
306650,69331
35856,52968
265449,195
92459,147729
137357,120669
100257,547
43450,84074
157283,1090613
80031,1065698
181876,1065698
27917,957757
69784,1065698
123432,1065698
27884,545675
64851,30058
28909,1065698
68339,1085822
252721,1065698
40953,1065698
191186,1065698
27261,938768
185546,938768
171075,1065698
82966,1108581
118337,29664
244458,19896
20886,16465
185057,81082
67869,198375
139169,25141
131194,7131
230836,41149
139380,8384
41272,53190
84154,49451
276922,56742
303742,5556
257296,56742
136476,56742
257442,56742
96846,49451
240820,56742
289416,49451
99879,49451
70966,49451
20077,26267
171308,49451
86236,49451
11616,49451
170582,33008
266108,56742
163870,88623
250798,561
277846,1058278
282297,1065698
123581,76173
253295,1079305
262088,1079305
189133,23358
146916,1400942
198171,6410
173805,15378
38986,957
74092,1212571
307114,73383
306963,54451
246860,84074
297596,37
100110,1227353
210908,588736
47259,45528
262840,1056152
42057,66594
207774,63784
193040,931778
82469,58926
52009,68774
169310,64171
123107,101930
181009,51531
68590,139153
58200,38393
57387,1096336
2139,7646
151730,1328747
171357,583517
17135,213070
44503,985904
308792,935203
63194,123367
46760,3393
134375,80602
37176,24530
100270,35325
270005,139864
110552,1259
136278,4578
86305,131786
17792,72461
74035,10517
110402,78053
255940,1085841
14228,583599
39195,18209
78247,55379
188832,77134
305276,79322
190000,16730
245916,145797
183412,116607
241448,129433
4683,40513
96011,100888
150108,64171
48443,23548
39928,52542
116762,110948
55322,92591
65275,1149096
252511,4844
158483,40940
23076,40940
99261,115362
46570,69217
124207,63937
89652,4109
42438,63937
99361,43439
96477,1026369
74018,1744
55689,63937
104866,30932
3541,111462
74417,18574
15261,8823
241953,150748
58702,5821
128555,1075101
42499,226622
56971,29808
106970,247612
42441,17083
38366,1128865
121510,22467
105398,19708
28844,37993
118802,992840
145677,17039
260893,185106
105906,138738
268662,130938
48935,58728
78566,58728
101231,58728
285423,1325
253272,1307
215016,138006
69040,138699
84425,109893
104398,50082
247437,934032
145337,7319
289728,236013
214086,63168
43441,119880
212950,1047497
58414,136096
74071,70942
122917,66224
40456,928072
273895,5821
227306,142960
246080,80523
225499,98132
305127,158450
40130,56033
60041,72854
112054,38072
18450,129433
93142,153667
96132,143561
29482,6012
102949,4358
105078,101172
98273,70862
63260,71710
56431,16294
283281,666935
103678,55152
250538,43708
308165,51473
266782,101104
298445,21227
240982,21227
241574,21227
118134,5821
304336,5821
146121,21227
15603,5821
22285,5821
83007,5555
32624,21227
76750,5821
29293,21227
67314,21227
42710,21227
228634,5821
128264,21227
74681,21227
277547,21227
30545,5821
29542,6558
9940,488
118751,96372
23523,96372
24388,96372
39885,96372
47057,68732
65456,562326
47491,35595
121620,43913
72153,92436
27739,85456
144114,1220517
106685,3965
136106,80610
60629,12997
137347,31216
219043,129433
295144,69307
20000,132200
28652,146512
295698,14860
292191,56097
172391,67451
252171,19656
30174,1002601
280218,88857
182528,593082
20147,79756
34505,585035
26366,93004
32916,222478
265177,21793
241239,937311
228970,1284180
59940,992866
68750,2888
24486,5561
28791,85675
15056,7505
2699,1073896
253290,1346242
174678,238822
284296,79392
308571,7506
311021,2439
246213,108738
127817,14855
210126,2425
246648,43518
132038,96377
148176,11593
94818,82394
162755,1010921
223243,12327
51406,19965
214948,78053
218658,3774
211017,29347
128679,2665
215061,6452
255496,4109
40210,95135
266044,13589
190469,119561
294308,93828
292063,90
61086,1156445
87093,23630
205349,1356464
224141,1791780
285532,129697
61925,2952
52914,1134669
255906,1156445
50758,1294471
52913,550754
52238,11036
165159,587728
62715,1132166
127760,18357
62725,31843
46001,29662
58083,16886
52113,125340
11613,130238
53342,1099399
9807,32874
82083,229378
17681,4730
243684,1500
35069,1279216
257561,150748
257563,107065
171846,1020083
125150,10747
106196,4109
24179,15521
312497,3356
228967,16214
177043,188517
207703,39996
242555,56336
85336,56336
40387,41798
191489,58868
181533,41798
293380,13571
174309,11159
59169,109704
125154,44955
122348,1141395
51239,55916
222216,64763
34515,947
180951,1092247
46127,7879
19444,15347
42309,108190
267863,2303
67753,35452
132936,1065643
81116,12737
274985,35318
212503,35318
142119,35318
261820,15379
120605,9867
307113,22473
259018,16294
175555,71640
277368,112340
145162,1939
13759,12964
129062,98541
241432,232216
44936,7646
18755,10148
53527,557383
90932,51677
182099,111172
141058,139280
110323,1357836
51090,16957
14669,119310
212606,1044881
60119,229351
215538,202212
65821,935539
52622,2863
51017,52094
26540,59
81393,638
62836,1170415
302118,4681
33582,14501
145186,4341
158828,1290174
243856,62412
32113,82751
21240,146954
38503,63550
94674,71759
71841,21793
131944,38692
280495,20412
18969,1113222
168885,1116302
123868,3778
88253,40615
197647,1400
51416,1167145
30102,17083
168408,37281
36294,10092
11612,3238
114285,3599
82676,29670
52228,3582
225898,1032
63727,1032
149600,1720
40474,63709
199155,8819
131903,80172
92286,65918
250114,11195
280000,10872
47365,10872
68737,10872
64264,58478
149170,58478
91261,227966
19338,1358016
37529,1083454
266080,125690
214761,60074
55553,93032
278334,115611
176079,11472
73661,1064952
136741,28970
78093,95329
33990,2075
159211,92410
57008,92410
101791,19912
99194,1117498
82492,1138629
16825,58912
240906,1078398
16412,11201
115084,525
298533,448930
41897,14786
280509,1868
79376,936584
43281,936584
84193,1259
99946,89193
201018,89193
241804,89193
18948,89193
43968,89193
39342,89193
86209,89193
211085,89193
21176,89193
144595,89193
25797,89193
28535,4664
129579,89193
121342,89193
58080,69973
105860,89193
75754,69973
80067,51748
19946,89193
39973,90350
27905,58614
67180,89193
67219,1435343
43548,10573
64666,17282
197335,238433
82341,21863
67221,223
84729,2952
275239,2215
48805,7467
272165,893
101125,7467
75136,113417
75137,5290
75138,133790
69787,1106620
153936,8908
151068,61244
300706,935267
64998,1385531
227359,18565
208637,18563
286532,18565
271185,18563
63340,24389
70984,1064952
13383,28970
96921,11692
111022,24972
85654,95329
30305,2075
190165,92410
15888,92410
33730,19912
135047,113290
266031,128991
287486,86500
287301,236959
289183,15868
137614,939452
300487,8735
293491,1117498
239498,1138629
82967,58912
248833,1078398
92321,11201
196867,4410
28532,191677
297222,13980
126927,38393
201076,525
283712,448930
224903,38393
296626,38393
42996,38393
130064,38393
64091,29808
84100,29808
48854,29808
116977,29808
81878,2663
27399,29808
17806,97773
65186,60621
95060,21068
272663,38072
72474,54507
51175,62658
106821,19142
124115,15221
29365,57035
98010,21272
42706,23799
29628,139153
276918,2027
186845,62157
252529,105446
173732,2075
31821,126882
288581,106491
307127,17119
43635,115560
266040,18525
153854,81154
251959,66775
253065,559968
125891,16999
46616,423
244049,65127
149854,22012
21605,72712
22058,2635
28763,6826
135832,1144060
75298,7447
19365,1157590
157674,85488
209293,5668
59439,59584
276908,91026
42811,62577
240881,82954
274478,2073
56539,19155
106136,1193446
49391,77367
162059,94003
16365,126423
152986,1143671
142012,46401
54165,13585
105404,13585
16460,59828
26728,37742
19993,2215
133704,22414
28630,12073
37238,27748
31609,558929
94568,1082648
50392,76242
159638,125787
303542,76336
17825,15239
198184,108668
130925,6521
141423,23862
256835,107736
241930,52080
265297,1224031
42012,56210
81586,81090
128946,33300
42759,84983
39485,63459
36339,27139
252746,30870
73027,60149
190474,257490
121611,27992
268536,16672
253454,109388
232175,3454
18682,10613
95997,5175
117942,49809
61038,141194
33709,95815
130452,1316684
69878,13776
111317,51601
150247,28523
222370,74091
127150,995511
148777,11249
207871,3560
209686,230411
285700,97714
226227,10899
199291,1285355
125034,14643
121727,5246
260346,230320
201088,26050
188984,30956
147903,16214
259912,92437
197737,40940
213603,40940
144610,40940
36463,2087
315360,39104
72240,239412
126644,12863
73198,98744
71886,213457
127808,1214800
315057,8311
315044,109708
216736,109708
38898,33374
193348,32983
278329,66987
26700,81297
294652,81930
284793,51373
115132,23947
38267,51373
66969,18356
92251,940663
48714,666935
48717,7713
87101,30833
71456,9748
118943,118633
26621,23946
86705,5561
66965,151092
75874,65304
27317,23862
92452,89382
36575,17278
191120,50303
149362,15452
78531,112914
288158,6995
68352,1052217
126432,18669
203534,127542
20177,1320176
62934,3148
84209,56187
116723,127096
3057,1068143
125458,88039
199591,150630
24023,2952
24026,95573
11752,32856
142563,4528
157301,50634
9755,589543
123634,41147
8767,41147
43629,41147
187156,41147
241287,1111175
774,41147
163250,32327
261207,41147
37775,41147
37768,41147
37777,41147
59040,1125840
23273,1156445
62491,19815
56825,258
60014,1517863
56551,1265462
58189,8820
56804,14643
58081,97773
42674,148507
44933,112993
22728,225344
43544,94158
38327,116326
20414,13335
36298,34751
93855,38393
267573,129921
221437,25558
255456,227078
43477,111416
261768,26775
199925,8720
211710,32174
267872,4867
38187,2665
30091,102964
38183,1225777
38190,34767
51939,77043
38185,80709
251555,40378
132601,1270780
84197,5735
137079,9732
21447,73256
14749,30038
298935,71640
293861,1551
51213,149961
55316,105799
44522,2325
31270,54773
33336,1260586
116723,8531
3057,29693
208763,85203
80145,34740
125458,18384
199591,4349
24023,77101
24026,41159
11752,1049264
212756,1046935
42863,1191443
20693,1168235
264048,1261701
289394,1000817
107255,7501
64926,30833
142563,112028
157301,558937
9755,9861
123634,1246494
8767,91789
96546,11995
120539,1020700
78358,1400679
43900,3098
43629,3358
187156,9062
43153,2662
84875,12278
67756,3663
65703,96627
50107,3238
88209,935628
23107,130056
101598,583638
36635,39761
37482,9062
274007,1139079
50327,100664
13654,51677
65611,96071
54518,62927
19824,4346
101660,25168
4226,1203693
230222,64508
13360,37633
18729,39608
15434,97573
85373,22239
24655,110876
244688,12241
29988,32427
78383,101623
125509,143558
50326,33954
25373,122904
200085,3451
151044,1084436
5139,938835
115520,100921
257648,33933
181330,591410
121734,70565
140161,29687
70008,61244
18015,5914
60575,88077
250225,29632
256876,53218
161529,6052
33932,1038014
174645,100345
19033,129433
72359,37653
9817,7510
24116,1058271
10055,4346
39227,144304
53459,29962
239562,113801
209901,11386
14025,1034986
25597,1048458
32304,82859
161321,81976
15426,12633
15616,4345
51250,8313
19066,55638
52916,22012
77879,101520
293262,12741
209416,206993
91259,204553
270303,2070
194817,13594
269173,554171
54415,50818
152273,22467
24745,21437
75074,11907
98582,146954
28635,3637
31183,2774
119738,122904
287084,14227
110393,130030
139662,209819
14440,4109
19288,148557
26588,10004
38166,30833
18616,89749
22175,2952
27770,109744
37526,12718
16191,1503
146631,130325
38602,96801
30934,82800
29919,27728
65762,17784
115531,25819
253153,62556
68189,100890
86240,121798
9076,32175
56624,88077
222715,11036
92968,559757
98612,19102
114982,56033
59298,22814
38020,63937
160704,9156
242452,30310
118139,30310
269165,76981
185207,25527
276819,57515
3483,68762
63139,32982
44678,3027
19254,2766
19300,1748
26190,9165
61411,29693
47212,26746
88359,126537
25441,30956
47891,9444
114286,2663
234567,45407
277432,27735
46967,17835
32836,56033
23338,33542
63472,42712
209369,43526
177566,89779
113237,60050
23178,1259
86131,31268
61550,237146
15671,42640
174594,38556
64084,1447559
58231,64815
86901,61549
68659,3649
147764,81930
109161,76021
237925,2042
15558,130270
29077,5917
38157,10536
91979,140285
243568,55668
31179,88718
36251,12304
32845,142042
29083,34752
111443,2597
47914,157839
42185,2763
14862,5030
26817,1035867
13903,37362
41275,13953
269495,14520
229839,84437
254188,11920
167683,90864
215931,101225
4344,3377
3539,365332
12115,29648
80472,9444
48193,5629
260872,5629
292133,1829366
47605,5629
168320,5629
158013,5629
67298,5629
29352,5629
96106,43673
105083,13367
211179,3648
112481,4406
240334,515867
48594,126882
216440,51696
276120,147713
317247,14409
287169,932715
70738,58075
58448,68912
295689,15379
174442,76367
201783,53212
151509,59668
247691,5139
262176,1927
218582,87459
79631,81799
137654,61894
167882,1065210
257925,61244
45627,61244
104606,57152
186691,61244
258200,25012
287299,61244
241552,61244
90949,61244
218369,61244
76380,61244
102517,562707
125229,87767
39766,132559
40502,97555
44025,3249
262454,34580
87936,97618
205608,97864
200358,97864
132709,97864
54602,582616
30178,97864
73290,25294
29812,97864
176570,97864
24330,8328
16174,33223
56913,29287
44919,190954
50687,4906
74911,3351
25507,14448
108789,199199
171363,11593
81649,78880
208447,1021804
94720,115053
52448,14960
137651,27148
193873,185050
213955,33513
142897,257213
185110,76882
45235,33064
237549,10003
177440,42060
121369,95526
75337,238636
270672,89924
185078,65820
259593,37775
97024,7592
248553,88039
248469,72629
124998,4081
65615,11528
104485,9796
87914,89924
74759,31155
170368,23922
29236,89924
290379,303056
174762,2000
37066,37021
74420,938415
205673,1006788
94792,3358
44669,89685
26385,175921
253794,10930
235092,1192557
79877,6790
194481,40280
149957,11593
100540,8544
55190,3778
37462,1495456
117004,1083524
79327,68682
133716,29648
146449,2150
220504,12991
39442,95526
92287,30138
127413,75965
126929,14649
28486,227630
55045,63937
18598,63937
55872,4347
22451,543780
14059,64508
174343,106733
21935,2631
33546,16410
32582,212959
15166,87448
105576,45645
229221,21788
58309,16475
263065,5983
73313,21598
114299,30397
25407,14431
51490,6778
29996,32919
35153,13083
19127,2087
54940,115624
14407,25139
18278,140371
42619,932118
81972,56979
40578,49214
68116,12107
42189,19093
42187,41270
29052,1263
3686,212678
241982,2760
45752,26159
209401,26159
33037,49892
135260,49892
64628,49892
75958,21233
161243,32310
129359,18405
315362,21233
120657,10847
171446,10847
82326,82724
219424,1027146
108822,2128
245169,15344
48409,6870
136663,1568468
247604,531
90956,2710
116232,770
138513,282
120990,155531
214909,18866
153163,1444239
90955,105643
56599,1408316
107999,19271
27858,3996
63039,1314
122192,212677
30554,30825
49742,4907
98368,27450
72693,11147
84575,1361047
33030,2864
66945,1355726
49776,8820
11496,114109
133365,72324
24649,71786
52627,3148
45760,46912
47963,33880
63339,11036
44921,93905
102222,93906
246011,95890
57326,2090
77172,239442
27771,117075
18684,8862
70703,3663
12787,102797
18202,14773
33545,65322
96716,148506
36835,21305
24102,66229
17885,30129
44966,30129
56529,7648
13480,26726
54164,9055
7085,1022676
32139,1024850
255692,34949
23122,222298
53729,72194
28468,72194
27417,29692
59424,9062
49597,14520
58718,109635
25556,15672
16004,37742
15066,41133
42703,1894
29237,87169
62904,63937
71461,19896
43219,11454
34734,105746
85609,47399
48358,32765
47962,4020
84905,115673
25550,3249
171232,13972
149515,18831
57016,38397
113210,222298
99234,51966
29284,36146
239706,7067
70734,8741
116639,19099
44766,33341
68202,11468
94228,15304
25587,1262738
38269,8890
42305,87022
39829,56640
57943,87565
24554,376
47003,125952
35668,34967
62108,117498
42468,9444
13013,1166040
105902,24
70810,27746
106280,87671
38932,37001
42904,17210
42783,6603
65496,33026
251768,2490
259074,128610
70877,980124
42303,32571
61168,10537
34128,65852
37404,4509
36421,65852
86059,65852
18920,11593
150229,12515
256740,12515
58096,12515
36283,141178
43448,11493
57258,120884
49848,51677
41589,58656
51438,2760
21518,9054
34672,128947
26266,15017
9973,68606
48844,43
70587,8461
78047,14094
142308,29664
149910,1021396
71376,3557
173793,87091
26042,23799
59120,154631
60853,3647
67659,76462
30027,82413
30028,76730
31277,8876
73548,25316
77874,12345
133446,29720
210059,29720
240913,29720
283105,63937
51768,25950
58012,29938
113215,18593
113209,954783
89872,4109
174769,85002
274060,1011158
246218,937570
102078,923620
133491,923620
84906,20023
35986,14227
153228,2766
224937,89674
38382,116326
49483,1304298
85429,21255
40858,3454
215299,70862
109933,55983
5201,115374
89743,16830
64130,43789
47884,4109
84312,1140231
4529,125266
218443,101709
79190,12804
78094,69392
56146,24970
66812,65242
1790,30224
47882,15912
112648,561
44663,1042950
47883,4376
73424,107152
98293,792
260535,563882
90376,1208891
81010,47062
16089,67619
23022,12247
136867,90864
35405,33062
49429,81285
63512,88448
4968,1369325
79521,146681
16997,87671
60543,105
28282,12303
49050,82413
26316,82413
71945,82413
55529,89956
58664,13335
27376,77625
29400,14292
32978,14293
42367,14292
52011,14292
60173,23799
107096,4949
43407,1001963
44773,11468
38132,489
73257,231521
44381,142517
26538,81020
69792,3486
16309,60480
106968,34740
39044,11436
32387,69830
76864,41319
25386,229351
34586,104961
54613,15663
87514,15663
3582,15663
45568,15663
37608,15663
23816,4508
71204,15663
48374,15663
31242,15663
30402,15663
99732,6779
45662,5143
44775,15663
53953,15663
11643,189621
50364,15663
171130,5550
103934,103931
43866,15663
28321,15663
61462,1001023
80601,14501
89651,26884
74379,17843
65320,1499
55685,26882
59117,96909
254869,253716
109689,27102
76341,84618
280092,7182
140607,148601
271969,19094
68735,148601
99861,2916
76600,11036
166426,13284
141052,1434676
102899,150971
166424,923620
293660,21598
284053,562695
283995,51677
271110,57898
284052,6495
246655,11593
72900,50542
77680,30127
268171,68682
54148,78053
75752,88664
290695,22140
133790,21085
279914,8262
301883,2662
214264,68457
270343,33062
183932,108106
96175,14857
144676,26134
118439,38131
104427,78053
102289,3605
87983,150605
26631,150605
116780,99116
63486,99116
214446,99116
42650,99116
33733,33008
82868,99325
155208,12416
58757,8823
53573,93882
176627,4137
107073,19707
84719,238954
109109,238954
26801,238954
2648,143468
48645,1221695
47993,10147
156141,575638
84346,96801
252096,5914
68351,1272209
12427,15872
156201,2121
77678,67753
178607,4352
74694,5844
1163,30422
72032,38028
45398,88664
45020,10076
16652,1093493
128598,94218
52251,18627
53950,122969
21533,8635
37610,34171
69234,122969
62410,97774
24059,6605
111043,969838
288521,2761
168164,6778
216457,32427
55531,46307
229594,11431
215405,26775
93892,13745
206581,6210
25735,127537
27738,2625
75826,58212
93077,81693
228245,86004
44811,2087
14427,19019
117120,1299838
27353,16750
49712,100369
53085,564872
258251,4352
21795,2760
24556,111416
97732,859
41235,4352
41625,20770
31981,50311
236324,37944
44862,44026
80596,59258
51791,7123
87115,557208
40785,65133
98586,74737
52203,1099125
47197,545502
86956,3637
28567,12279
88320,44725
173893,8514
126759,30723
121354,17295
176216,92937
28187,262023
48836,63937
16444,1744
38611,15672
32560,871
75822,33062
107593,19406
33077,112995
221135,47517
43275,37865
178541,117773
150004,117773
86382,9062
118017,30011
5147,29637
86193,117773
41118,12145
157919,114629
217896,114629
36983,106629
43311,6595
228676,47517
45800,10215
226672,47562
44507,63852
47536,140908
38808,49450
66963,1025498
130633,14875
79892,30922
146926,97774
76829,29907
86680,7305
55150,557
263510,480529
81396,64185
27944,15312
85870,7415
52788,70862
42485,14431
245072,18392
199456,1263
87939,2654
108345,127936
91480,129952
183247,42171
54162,76081
207641,1006810
1849,232672
1260,76422
213443,84034
90582,94158
171032,61985
36258,98132
50697,21161
39494,56980
158870,6605
172386,7461
28712,228708
47902,29625
48689,29625
113823,131600
73085,29625
88905,1263
165569,141475
140605,89794
57012,190736
108251,97618
43432,87700
30861,14860
46743,99049
19183,932071
220746,49214
52784,16748
45247,85840
65489,3358
31933,18626
83667,18627
35009,18627
54782,41720
256503,41720
39477,1201
52252,22119
231474,146968
238368,127522
121003,76981
223816,68144
190160,71
48746,83455
95866,5787
70811,935562
14387,510
42343,30836
228074,1046556
54391,99346
252360,94218
15614,224066
54653,10038
75834,10524
18085,108987
49060,937708
49505,26182
72094,100505
79735,63937
48669,69139
77964,145797
90957,9052
95919,17417
72483,7650
191717,82800
29609,30052
79466,40007
113582,6778
96131,66022
221144,12807
133148,1725
83849,15207
98130,4420
51681,82751
281215,15521
297668,72266
266314,101108
69898,5561
129251,1072790
108012,1206424
108259,232747
263032,33062
15759,70278
50299,122947
38468,71640
19496,20639
27137,1021685
143838,148849
111024,8509
53575,9855
101289,68682
162928,123199
48341,26775
98507,12840
111359,6603
26250,84641
133241,22323
47925,9956
177580,6210
80032,56953
30002,19459
41551,4109
184936,10316
43362,130514
193603,3288
54105,59142
191428,47652
112049,10003
108917,99667
153997,20027
97942,74878
113737,1744
140849,10150
73832,8504
55603,4127
138990,1183930
215453,87373
74604,226545
118443,1032487
16356,2004
42519,936912
128229,8370
154073,11968
97910,124904
186201,185050
68976,198375
87588,68132
118154,3428
87881,224653
80090,71522
43092,941580
80633,9062
31253,117720
27832,34752
27840,103910
262609,29662
77632,929825
84718,59879
123075,3248
147876,19457
13699,1343380
137491,40863
29817,3148
43603,9062
194880,1156
66968,72061
149043,9424
289390,3110
118446,4341
75562,9054
244956,71418
284276,339
237808,4109
144229,7650
166221,97618
44014,19093
223497,136249
10639,1202636
169832,44725
190091,11773
158114,95862
64984,57142
220514,38131
82257,78120
123620,16324
53571,32495
43131,30008
127040,77162
51572,19096
78354,9402
128048,30874
36109,312
74529,1323992
4930,37364
43151,585272
229757,3794
250332,1039179
64994,19915
35109,49214
59527,81799
119840,53767
60139,145022
42182,150047
83957,1041591
69495,116930
40824,19528
80320,8714
227402,122016
258673,228956
63591,257628
29799,221436
257578,108914
196862,63789
65213,2665
65211,10710
23853,16214
27544,1142661
129009,34497
147810,39996
242458,491
112141,46307
39337,1118348
48407,71640
69803,8461
129415,57777
13621,2384
134415,2760
42250,338048
43880,67426
41018,17784
6976,109095
6610,2760
53441,66942
238811,38748
24978,102560
55989,87510
38134,3249
108812,20306
44049,18854
43310,1744
26838,51607
99345,14520
84109,34751
114251,131885
42800,66088
90460,31894
65546,153245
90461,30270
90465,11036
218098,9062
37484,4344
43454,95550
62347,33880
252682,19019
93335,18254
44536,51677
36491,69948
18373,11201
180836,21305
63045,6778
48132,869
90720,70862
79842,1926
19335,1023710
27635,240370
43392,78036
38465,28625
46145,8500
56669,16750
74860,1147553
15909,76981
72460,29693
41366,3586
34768,48309
28661,46307
106017,81799
79645,43816
36514,95526
42354,21721
61473,38131
42267,82579
61052,68698
164372,74099
70878,42113
40624,78530
43696,9058
91198,74878
15587,1150
30817,5129
39961,40184
34862,103065
77794,3647
17128,29321
29192,51634
149793,8823
165300,18747
107874,1118009
260409,1503
46421,29276
73941,3648
34752,9054
67220,1748
33988,86659
139922,175626
147843,38131
141063,26977
85439,15758
95724,1054730
41468,5834
76286,50765
40642,81275
8372,10076
112234,26882
118760,87776
242097,6558
66485,14643
47646,20370
55180,4906
220933,155731
114872,46997
199151,4104
127445,19267
78537,108983
74527,145795
95004,6593
87847,125085
82309,22028
105536,97017
124073,70045
180635,5467
25807,2289
57665,56065
86324,176856
50329,237089
147722,91666
55767,44878
137859,79680
91548,6791
122894,22
41559,57665
42047,131846
30126,16730
268321,22433
143277,113855
43458,19606
103433,14590
123770,30632
43205,64831
37779,26760
5002,2948
115373,2087
61016,5821
45099,21479
93061,202003
194736,41139
31340,559314
46158,717
74215,16329
120854,8344
129798,237955
61263,1149660
123295,20953
70190,122366
38782,87121
61682,11593
60703,8823
99767,3358
145259,146605
84097,2628
94192,93382
99567,1904
96089,39991
50650,50300
59402,4350
95578,129422
85615,5062
74550,2678
145194,108987
128779,178093
91715,21377
82418,65613
118444,142687
178341,33064
114570,66116
167198,548599
173488,70278
106446,32637
90291,572523
208434,13265
160254,1034663
65482,143327
205463,3663
103119,2761
73179,14520
200654,29892
144475,129952
293880,3632
86087,4127
112460,45427
81646,11036
87123,18378
79730,239551
39433,9061
72100,131184
40874,7510
38381,624980
118716,42171
95820,14681
62033,6593
151250,51627
38165,16919
211930,25167
97327,106458
128854,120796
95348,126824
73595,11435
38964,109905
72946,13294
63612,92191
98398,232032
90807,31498
102256,8634
87820,21506
129553,55456
149955,870
94510,27238
104214,87767
245589,142936
198214,40054
56151,1085159
157343,237952
68716,952528
217925,109583
46434,1056105
96702,9493
73614,934324
175681,57639
45774,89692
217719,98043
85695,110427
43045,8514
61434,981313
91477,54901
149468,10536
50042,14196
200863,12404
98223,153772
108256,40
279828,133235
72585,40
26121,5763
199556,142594
284536,587603
249170,587603
